week_date,week_number,month_number,month_name,calendar_year,segment,age_band,demographic,platform,region,avg_transaction,transactions,sales
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,USA,205.14,127,26053
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",185.60,5,928
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",32.84,2255,74055
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,150.05,436,65421
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,CANADA,153.97,77,11856
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,AFRICA,25.47,84440,2151091
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,AFRICA,193.97,3121,605388
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,CANADA,181.27,444,80482
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,USA,153.62,177,27191
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,USA,27.54,32155,885653
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,ASIA,158.96,803,127646
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",186.09,894,166362
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,ASIA,138.78,230,31920
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,EUROPE,46.37,2779,128857
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,EUROPE,238.05,119,28328
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,ASIA,50.68,198650,10067270
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,164.87,284,46822
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,ASIA,121.08,304,36809
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,"SOUTH AMERICA",50.41,274,13811
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,EUROPE,217.75,163,35494
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,USA,157.09,65,10211
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",180.67,15,2710
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",49.11,893,43851
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,CANADA,41.23,16538,681786
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",188.54,26,4902
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,USA,39.38,41740,1643855
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,EUROPE,41.61,1503,62541
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,CANADA,115.90,31,3593
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,AFRICA,172.72,315,54407
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,USA,140.50,217,30489
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,OCEANIA,194.26,4411,856867
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,OCEANIA,52.67,140362,7393194
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,OCEANIA,36.40,94137,3426756
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,CANADA,49.42,6826,337318
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,CANADA,186.75,444,82918
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,OCEANIA,148.83,448,66674
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,OCEANIA,142.76,317,45256
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,OCEANIA,185.07,544,100676
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,USA,208.00,785,163278
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,USA,176.81,685,121116
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,CANADA,27.04,26808,724761
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,CANADA,51.92,25346,1315931
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",37.34,276,10306
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,ASIA,190.67,1105,210692
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,"SOUTH AMERICA",41.11,278,11428
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,CANADA,184.88,60,11093
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,USA,62.30,130334,8119725
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,ASIA,172.50,1427,246157
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,CANADA,37.42,16236,607616
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,"SOUTH AMERICA",239.07,27,6455
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,"SOUTH AMERICA",28.48,2665,75911
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,EUROPE,33.41,104936,3506275
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,ASIA,27.30,72748,1986365
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,OCEANIA,142.71,393,56085
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,OCEANIA,142.93,166,23726
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,EUROPE,56.18,14117,793027
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,USA,60.02,90021,5403063
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,USA,54.69,36161,1977678
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,USA,192.26,1108,213025
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,AFRICA,152.14,156,23734
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,AFRICA,184.59,1864,344068
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,CANADA,124.18,96,11921
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,OCEANIA,138.99,569,79088
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,USA,151.03,160,24165
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,ASIA,124.99,167,20873
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,CANADA,157.84,307,48458
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,ASIA,132.91,238,31633
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,CANADA,43.43,51093,2218774
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,OCEANIA,54.94,313097,17200330
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,USA,49.54,39280,1945746
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,USA,130.11,27,3513
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,EUROPE,48.93,8920,436445
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",154.78,23,3560
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,178.30,461,82194
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,OCEANIA,192.23,3087,593401
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,OCEANIA,50.79,135984,6907095
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,CANADA,37.10,24985,926872
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,EUROPE,275.20,10,2752
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,CANADA,57.34,22641,1298192
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",37.54,324,12164
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,165.83,3060,507445
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,USA,202.52,1213,245659
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,USA,184.92,156,28847
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,CANADA,148.79,58,8630
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,AFRICA,159.83,1169,186837
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,AFRICA,44.37,32659,1449178
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",193.92,88,17065
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,"SOUTH AMERICA",47.34,1063,50318
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,ASIA,51.25,355271,18206165
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,OCEANIA,35.21,38076,1340706
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,EUROPE,175.60,5,878
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,CANADA,37.75,15625,589845
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",203.38,29,5898
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,"SOUTH AMERICA",31.65,649,20538
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,USA,42.75,53709,2295913
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,USA,42.24,25446,1074904
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,AFRICA,127.86,212,27107
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,AFRICA,135.35,46,6226
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,ASIA,183.70,1778,326617
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,"SOUTH AMERICA",38.74,775,30023
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,ASIA,167.53,192,32165
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,USA,182.00,1712,311581
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,AFRICA,193.83,1849,358389
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,CANADA,53.52,54220,2902083
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,ASIA,143.56,91,13064
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,OCEANIA,32.48,56210,1825446
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,EUROPE,95.00,3,285
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,OCEANIA,35.16,96550,3395023
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,EUROPE,161.00,2,322
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,CANADA,47.18,19272,909254
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,CANADA,58.99,80913,4773298
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,EUROPE,43.53,3808,165747
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,CANADA,32.15,12499,401792
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,CANADA,194.02,421,81681
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,ASIA,32.60,64297,2095862
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,USA,199.53,1657,330625
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,ASIA,40.35,30714,1239396
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,EUROPE,265.69,13,3454
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,CANADA,133.30,70,9331
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,AFRICA,56.17,254756,14309178
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,ASIA,25.31,1927024,48764427
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,EUROPE,45.20,13447,607838
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,197.12,220,43366
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,AFRICA,31.32,50652,1586511
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,CANADA,158.43,58,9189
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,AFRICA,55.26,93611,5172845
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,AFRICA,39.87,68515,2731504
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,AFRICA,34.76,41300,1435531
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,OCEANIA,37.84,224382,8490293
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,EUROPE,200.32,94,18830
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,AFRICA,143.15,304,43518
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,EUROPE,43.77,4019,175896
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,OCEANIA,23.69,138564,3282143
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,USA,39.74,24821,986375
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,EUROPE,62.08,13151,816408
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,ASIA,167.62,1312,219911
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,AFRICA,150.93,233,35167
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,AFRICA,37.72,22220,838067
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,OCEANIA,114.95,390,44830
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,"SOUTH AMERICA",88.67,3,266
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,OCEANIA,26.68,2420904,64596717
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,EUROPE,188.35,206,38800
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,AFRICA,37.64,60195,2265493
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,USA,50.83,11766,598011
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,CANADA,28.25,404311,11420255
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,OCEANIA,28.39,90835,2578994
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,USA,40.09,11030,442201
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,ASIA,185.01,1293,239224
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,OCEANIA,202.59,2588,524312
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,ASIA,45.53,96385,4388868
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,CANADA,144.87,70,10141
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,AFRICA,146.98,109,16021
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",40.16,582,23373
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,ASIA,34.18,159815,5462733
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,AFRICA,44.27,100738,4459363
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,EUROPE,35.99,2508,90274
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,USA,38.94,26219,1021034
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,USA,56.99,93091,5305669
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,AFRICA,155.20,243,37714
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,ASIA,32.27,78419,2530412
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,EUROPE,42.91,942,40421
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,USA,30.70,567986,17435465
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,AFRICA,204.80,1614,330545
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,CANADA,183.06,483,88420
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,ASIA,22.01,108965,2398317
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,171.23,6105,1045340
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,EUROPE,332.15,13,4318
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,ASIA,136.17,205,27914
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",167.88,8,1343
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,EUROPE,55.22,4649,256703
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,ASIA,31.36,105795,3317407
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,CANADA,162.36,769,124851
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,AFRICA,187.26,1769,331268
2019-06-03,22,6,June,2019,F3,Retirees,Families,Shopify,EUROPE,294.84,110,32432
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,OCEANIA,185.70,3171,588846
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,USA,180.90,1207,218347
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,EUROPE,30.08,3922,117988
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,OCEANIA,35.57,82903,2948816
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,OCEANIA,50.53,303994,15360658
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",161.11,47,7572
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",40.13,392782,15762408
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Retail,AFRICA,38.32,163958,6283607
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,EUROPE,233.90,10,2339
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,CANADA,39.53,6468,255671
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",213.10,51,10868
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,USA,169.83,154,26154
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,ASIA,39.42,110197,4344007
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,ASIA,108.36,44,4768
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,AFRICA,52.13,104528,5448670
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,ASIA,34.49,71776,2475741
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,EUROPE,60.92,6246,380500
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,EUROPE,178.60,10,1786
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,ASIA,166.45,211,35122
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Shopify,OCEANIA,179.22,2994,536591
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,EUROPE,145.11,9,1306
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,EUROPE,42.24,1589,67115
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,OCEANIA,42.80,43211,1849402
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,"SOUTH AMERICA",40.38,764,30851
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",159.25,4,637
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,EUROPE,62.52,17081,1067882
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,"SOUTH AMERICA",52.11,1029,53625
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,OCEANIA,33.81,132057,4465405
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,EUROPE,158.73,11,1746
2019-06-03,22,6,June,2019,C1,"Young Adults",Couples,Shopify,USA,123.29,165,20343
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,OCEANIA,56.43,496654,28028599
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Retail,AFRICA,36.61,98870,3620060
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,CANADA,191.71,798,152986
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",43.44,684,29715
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Retail,CANADA,58.29,52842,3080038
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Shopify,CANADA,148.64,14,2081
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Retail,USA,34.58,23247,803972
2019-06-03,22,6,June,2019,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",210.96,76,16033
2019-06-03,22,6,June,2019,F3,Retirees,Families,Retail,AFRICA,57.65,365056,21045895
2019-06-03,22,6,June,2019,C2,"Middle Aged",Couples,Shopify,EUROPE,288.05,114,32838
2019-06-03,22,6,June,2019,C4,Retirees,Couples,Retail,"SOUTH AMERICA",35.91,208,7469
2019-06-03,22,6,June,2019,F2,"Middle Aged",Families,Shopify,USA,164.04,151,24770
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",176.66,47,8303
2019-06-03,22,6,June,2019,F1,"Young Adults",Families,Retail,ASIA,32.95,28640,943816
2019-06-03,22,6,June,2019,Unknown,Unknown,Unknown,Retail,AFRICA,28.51,1600497,45637911
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Retail,OCEANIA,36.42,93464,3404361
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Shopify,AFRICA,186.19,1785,332354
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Retail,ASIA,26.29,72220,1898654
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Shopify,CANADA,183.86,958,176135
2019-05-27,21,5,May,2019,C4,Retirees,Couples,Retail,EUROPE,41.62,1438,59846
2019-05-27,21,5,May,2019,C3,Retirees,Couples,Retail,CANADA,35.38,25699,909179
2019-05-27,21,5,May,2019,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",201.76,87,17553
2019-05-27,21,5,May,2019,F3,Retirees,Families,Retail,"SOUTH AMERICA",37.97,295,11200
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",37.31,304,11341
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Shopify,OCEANIA,131.17,362,47484
2019-05-27,21,5,May,2019,C3,Retirees,Couples,Retail,CANADA,52.18,57770,3014466
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,187.79,463,86949
2019-05-27,21,5,May,2019,C4,Retirees,Couples,Shopify,AFRICA,170.85,311,53135
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",44.49,550,24469
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Shopify,USA,149.00,155,23095
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Shopify,ASIA,152.18,3040,462638
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Retail,AFRICA,40.07,66485,2664099
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Shopify,CANADA,136.02,81,11018
2019-05-27,21,5,May,2019,F3,Retirees,Families,Retail,USA,40.99,23560,965719
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Retail,EUROPE,62.06,14135,877272
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,171.37,6605,1131882
2019-05-27,21,5,May,2019,C1,"Young Adults",Couples,Retail,ASIA,33.92,161142,5466006
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Shopify,AFRICA,139.79,166,23205
2019-05-27,21,5,May,2019,F3,Retirees,Families,Shopify,CANADA,186.40,511,95250
2019-05-27,21,5,May,2019,C4,Retirees,Couples,Retail,OCEANIA,50.17,140137,7030990
2019-05-27,21,5,May,2019,C4,Retirees,Couples,Shopify,EUROPE,190.78,9,1717
2019-05-27,21,5,May,2019,F3,Retirees,Families,Retail,USA,64.94,126221,8196299
2019-05-27,21,5,May,2019,F3,Retirees,Families,Shopify,ASIA,188.49,1266,238627
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",223.86,58,12984
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,205.47,230,47258
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Retail,CANADA,55.16,24363,1343869
2019-05-27,21,5,May,2019,C1,"Young Adults",Couples,Retail,OCEANIA,37.35,229956,8588671
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Retail,OCEANIA,33.38,37809,1261957
2019-05-27,21,5,May,2019,C1,"Young Adults",Couples,Shopify,EUROPE,191.93,104,19961
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Retail,EUROPE,42.79,3850,164728
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Shopify,CANADA,144.90,62,8984
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",38.43,368,14142
2019-05-27,21,5,May,2019,F3,Retirees,Families,Retail,OCEANIA,34.38,97669,3357654
2019-05-27,21,5,May,2019,F3,Retirees,Families,Shopify,EUROPE,513.50,2,1027
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,169.61,3145,533417
2019-05-27,21,5,May,2019,F3,Retirees,Families,Retail,AFRICA,36.90,59572,2198404
2019-05-27,21,5,May,2019,C3,Retirees,Couples,Shopify,OCEANIA,196.14,3535,693338
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Retail,CANADA,37.22,16428,611378
2019-05-27,21,5,May,2019,C1,"Young Adults",Couples,Shopify,CANADA,113.36,92,10429
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Retail,CANADA,30.87,13112,404818
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",195.95,92,18027
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Retail,CANADA,45.02,20835,938078
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Retail,USA,51.57,37628,1940308
2019-05-27,21,5,May,2019,C4,Retirees,Couples,Shopify,USA,133.92,36,4821
2019-05-27,21,5,May,2019,F3,Retirees,Families,Shopify,ASIA,129.19,134,17312
2019-05-27,21,5,May,2019,C1,"Young Adults",Couples,Retail,CANADA,42.54,54952,2337524
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Retail,USA,39.80,25063,997406
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Retail,OCEANIA,27.65,91340,2525867
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Retail,USA,40.31,10541,424918
2019-05-27,21,5,May,2019,C2,"Middle Aged",Couples,Shopify,EUROPE,212.42,12,2549
2019-05-27,21,5,May,2019,F3,Retirees,Families,Retail,"SOUTH AMERICA",50.72,1016,51528
2019-05-27,21,5,May,2019,F3,Retirees,Families,Shopify,OCEANIA,202.17,2953,597020
2019-05-27,21,5,May,2019,F1,"Young Adults",Families,Retail,AFRICA,36.21,22131,801367
2019-05-27,21,5,May,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",40.06,396623,15890634
2019-05-27,21,5,May,2019,F2,"Middle Aged",Families,Shopify,ASIA,133.46,236,31496
